,LifetimeB1,LifetimeB2,ATLASlumi,CMSlumi,IntB1,IntB2,Ene,Betastar_IP1,Betastar_IP5,Xing_IP1,Xing_IP5,BMode
1525642111.785,26.643,29.003,7676.0537,7484.1035,170068780000000.0,192350660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642121.785,27.011,28.949,7683.507,7485.9644,170060710000000.0,192339460000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642131.785,25.122,30.563,7685.0415,7487.808,170039620000000.0,192307080000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642141.785,25.62,30.729,7688.6357,7486.8867,170027200000000.0,192302720000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642151.785,25.578,30.371,7694.3867,7488.1953,170004860000000.0,192292130000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642161.785,24.928,30.807,7691.4404,7489.3545,169979400000000.0,192270970000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642171.785,25.253,31.249,7692.5615,7488.031,169974440000000.0,192258510000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642181.785,25.532,31.183,7697.3726,7486.103,169951490000000.0,192221780000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642191.785,26.102,30.675,7695.0654,7482.5806,169923550000000.0,192204330000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642201.785,25.21,30.318,7692.4526,7481.8735,169902450000000.0,192195010000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642211.785,24.866,31.21,7691.8687,7481.311,169870180000000.0,192192510000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642221.785,26.169,30.568,7696.233,7473.9062,169862740000000.0,192152660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642231.785,25.067,30.101,7691.4185,7474.536,169857150000000.0,192144560000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642241.785,26.236,29.902,7688.069,7470.3345,169826730000000.0,192129000000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642251.785,25.62,30.156,7686.796,7472.2734,169792610000000.0,192097240000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642261.785,25.076,30.789,7685.0312,7470.4014,169785780000000.0,192079180000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642271.785,25.717,31.274,7679.0312,7467.9233,169765910000000.0,192072950000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642281.785,25.553,30.358,7679.35,7464.86,169735510000000.0,192046170000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642291.785,25.878,30.753,7677.085,7461.457,169706340000000.0,192032480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642301.785,25.682,30.702,7679.317,7460.1187,169705720000000.0,192011930000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642311.785,25.661,31.16,7671.3276,7456.332,169699510000000.0,192003230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642321.785,25.765,30.632,7672.6514,7453.654,169677780000000.0,191985160000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642331.785,25.658,30.664,7673.2847,7451.6943,169641800000000.0,191974570000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642341.785,25.457,31.134,7669.755,7446.89,169630620000000.0,191952160000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642351.785,25.506,30.413,7665.1836,7445.3467,169608280000000.0,191931600000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642361.785,25.145,31.267,7666.1636,7442.019,169590890000000.0,191912310000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642371.785,25.411,31.491,7663.7583,7442.9434,169563600000000.0,191890520000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642381.785,25.306,31.679,7660.846,7443.054,169547460000000.0,191874330000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642391.785,25.653,31.475,7657.6846,7438.6226,169541250000000.0,191875570000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642401.785,25.788,30.9,7658.7397,7436.8203,169513330000000.0,191849410000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642411.785,26.059,29.988,7658.444,7435.028,169484160000000.0,191825760000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642421.785,25.028,30.205,7660.0454,7434.008,169478570000000.0,191819530000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642431.785,25.369,30.993,7653.943,7431.2617,169453120000000.0,191796500000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642441.785,25.617,30.734,7652.774,7430.4336,169430790000000.0,191786530000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642451.785,25.803,31.264,7647.446,7430.5977,169410930000000.0,191769720000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642461.785,25.817,30.665,7649.4463,7429.421,169390440000000.0,191732980000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642471.785,25.729,27.517,7645.863,7427.0513,169371200000000.0,191737960000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642481.785,24.73,31.678,7636.0986,7425.5693,169347000000000.0,191712430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642491.785,24.74,31.531,7634.293,7432.726,169333970000000.0,191694370000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642501.785,26.254,31.481,7640.0435,7431.5137,169312240000000.0,191672580000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642511.785,25.662,33.218,7636.6665,7428.0273,169291140000000.0,191658250000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642521.785,26.27,34.09,7651.454,7419.3574,169268810000000.0,191650790000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642531.785,26.215,30.518,7641.665,7408.537,169264460000000.0,191631480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642541.785,25.112,28.513,7631.448,7402.453,169232800000000.0,191622770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642551.785,25.893,30.362,7623.7393,7398.6733,169224110000000.0,191586650000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642561.785,26.718,30.241,7617.644,7393.015,169196810000000.0,191568590000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642571.785,26.283,29.819,7621.599,7389.901,169173850000000.0,191561750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642581.785,26.539,30.126,7616.595,7385.6816,169162670000000.0,191533730000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642591.785,26.063,30.546,7616.1724,7379.2397,169145910000000.0,191523770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642601.785,26.612,29.859,7611.427,7375.918,169130410000000.0,191510060000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642611.785,26.437,29.39,7611.735,7372.488,169124820000000.0,191493250000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642621.785,25.824,30.771,7606.164,7364.967,169086340000000.0,191456510000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642631.785,26.474,29.319,7604.6206,7362.0854,169060890000000.0,191439070000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642641.785,26.28,30.751,7603.551,7360.02,169049730000000.0,191432230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642651.785,25.133,29.012,7604.64,7355.1416,169029860000000.0,191405450000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642661.785,26.089,31.094,7599.6406,7350.0835,169009380000000.0,191399230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642671.785,26.001,30.874,7597.313,7354.855,168987650000000.0,191384280000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642681.785,25.18,30.555,7595.9326,7354.6445,168974010000000.0,191373690000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642691.785,25.919,29.883,7597.9253,7352.774,168959110000000.0,191350660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642701.785,25.497,30.375,7594.959,7353.013,168928700000000.0,191323260000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642711.785,24.979,30.537,7594.782,7350.433,168916900000000.0,191302710000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642721.785,24.577,30.269,7593.7974,7349.4673,168898920000000.0,191280920000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642731.785,25.612,29.886,7596.0386,7348.175,168870360000000.0,191265350000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642741.785,25.335,30.625,7594.964,7346.3823,168857330000000.0,191246670000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642751.785,25.626,30.34,7594.3906,7343.6714,168835600000000.0,191226740000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642761.785,24.911,30.531,7589.6777,7347.595,168819480000000.0,191219900000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642771.785,24.913,30.046,7591.6978,7344.275,168790300000000.0,191187520000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642781.785,25.198,30.443,7588.024,7346.622,168777270000000.0,191166960000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642791.785,24.922,29.9,7587.692,7339.554,168758640000000.0,191153900000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642801.785,25.109,30.549,7582.732,7343.4497,168741900000000.0,191135220000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642811.785,24.89,30.719,7583.4033,7343.1235,168712720000000.0,191122140000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642821.785,24.345,30.623,7579.397,7345.3477,168692860000000.0,191114670000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642831.785,24.89,30.545,7576.2646,7346.4214,168682930000000.0,191095980000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642841.785,25.949,30.385,7578.504,7343.2207,168659980000000.0,191064240000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642851.785,23.99,33.01,7572.4253,7350.19,168625840000000.0,191036840000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642861.785,24.969,30.863,7569.2856,7354.3203,168622730000000.0,191033100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642871.785,25.651,31.864,7577.7153,7354.5845,168596040000000.0,191005080000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642881.785,25.318,31.261,7580.5015,7356.9736,168584260000000.0,190999480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642891.785,24.426,30.832,7579.6733,7357.4014,168564400000000.0,190973940000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642901.785,24.964,33.038,7581.9785,7353.7974,168529640000000.0,190963360000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642911.785,24.667,34.282,7587.3076,7350.694,168529010000000.0,190950290000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642921.785,24.436,31.432,7582.159,7345.0186,168514130000000.0,190929110000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642931.785,24.941,30.691,7574.3823,7346.014,168489920000000.0,190917910000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642941.785,25.158,30.864,7572.036,7346.3066,168460130000000.0,190876180000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642951.785,25.693,31.339,7568.101,7344.185,168437180000000.0,190873700000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642961.785,25.288,30.525,7562.67,7345.2856,168419790000000.0,190867470000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642971.785,25.609,31.34,7564.355,7346.4453,168409240000000.0,190846300000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642981.785,25.365,30.721,7556.957,7347.5776,168382550000000.0,190817030000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525642991.785,25.6,31.047,7559.8604,7346.6753,168371380000000.0,190802090000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643001.785,25.047,30.282,7556.7324,7346.4243,168346560000000.0,190792750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643011.785,25.044,30.609,7557.085,7344.7764,168327940000000.0,190765970000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643021.785,24.834,30.484,7553.4863,7345.312,168289450000000.0,190760370000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643031.785,26.233,30.367,7553.0117,7341.448,168287610000000.0,190740440000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643041.785,25.32,30.704,7553.3506,7340.609,168259670000000.0,190726750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643051.785,25.642,31.009,7548.861,7338.4233,168244770000000.0,190703710000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643061.785,25.302,30.734,7545.1343,7340.6143,168226770000000.0,190675060000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643071.785,26.039,30.799,7540.8423,7341.1035,168201340000000.0,190673190000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643081.785,26.339,30.688,7542.8105,7337.7314,168188920000000.0,190666970000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643091.785,26.586,30.937,7542.917,7337.838,168157260000000.0,190628370000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643101.785,25.831,30.979,7535.108,7340.846,168154780000000.0,190620260000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643111.785,25.638,30.289,7533.083,7339.266,168125000000000.0,190600350000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643121.785,26.344,30.574,7529.274,7337.57,168107000000000.0,190575430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643131.785,25.562,30.211,7528.8555,7336.047,168094590000000.0,190562990000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643141.785,25.063,30.546,7527.0303,7335.283,168066030000000.0,190545550000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643151.785,25.52,30.415,7527.198,7334.4175,168056740000000.0,190536210000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643161.785,25.643,29.819,7523.5312,7331.9307,168035630000000.0,190506330000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643171.785,25.104,29.985,7521.522,7329.8213,168005830000000.0,190493860000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643181.785,25.582,29.87,7518.401,7328.304,167989690000000.0,190475190000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643191.785,25.121,30.261,7520.0474,7328.298,167962400000000.0,190454020000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643201.785,25.431,29.034,7518.411,7328.8687,167942530000000.0,190437210000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643211.785,25.262,29.833,7513.5786,7326.741,167939430000000.0,190425380000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643221.785,26.289,29.31,7513.423,7324.332,167910250000000.0,190396100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643231.785,27.544,30.451,7512.6074,7315.8677,167887920000000.0,190386150000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643241.785,26.147,29.767,7509.792,7314.43,167887300000000.0,190357500000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643251.785,26.056,29.68,7506.163,7314.807,167866200000000.0,190353770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643261.785,25.743,29.686,7506.6875,7313.0864,167854400000000.0,190319510000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643271.785,25.02,32.33,7508.2583,7318.425,167817790000000.0,190313910000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643281.785,24.543,29.075,7505.7363,7305.446,167795450000000.0,190295240000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643291.785,25.321,26.06,7498.142,7301.201,167777450000000.0,190283410000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643301.785,25.17,29.617,7492.867,7303.249,167763170000000.0,190254750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643311.785,25.746,29.291,7492.598,7297.872,167748290000000.0,190254130000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643321.785,26.224,29.25,7494.92,7296.554,167711660000000.0,190225490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643331.785,25.569,29.671,7483.922,7295.6206,167705450000000.0,190219890000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643341.785,26.011,29.108,7484.449,7291.34,167684350000000.0,190193110000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643351.785,26.017,30.275,7477.4507,7287.1895,167664500000000.0,190161360000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643361.785,26.56,29.416,7471.0405,7283.1704,167653950000000.0,190149530000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643371.785,26.292,29.238,7471.0205,7281.167,167615460000000.0,190123370000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643381.785,26.868,29.058,7469.6494,7275.754,167603670000000.0,190106560000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643391.785,26.752,29.131,7465.495,7273.2734,167586300000000.0,190109060000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643401.785,26.111,29.547,7459.88,7270.399,167563330000000.0,190079160000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643411.785,26.515,29.318,7460.4307,7264.8564,167557130000000.0,190060490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643421.785,26.023,29.275,7452.464,7262.5527,167534780000000.0,190041800000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643431.785,25.138,30.089,7450.457,7256.951,167524850000000.0,190019390000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643441.785,26.077,29.244,7455.7334,7251.677,167509970000000.0,190014400000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643451.785,26.053,29.739,7454.5376,7249.22,167472100000000.0,189974560000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643461.785,25.499,29.932,7452.827,7246.564,167450990000000.0,189960870000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643471.785,25.48,21.157,7424.352,7246.854,167434870000000.0,189940940000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643481.785,25.937,30.893,7434.0977,7250.0874,167406320000000.0,189921000000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643491.785,25.906,32.437,7458.5044,7250.1484,167399490000000.0,189904190000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643501.785,25.204,31.407,7458.173,7243.3027,167384590000000.0,189894870000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643511.785,25.735,29.923,7457.39,7239.2485,167358540000000.0,189879920000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643521.785,26.672,29.897,7451.7764,7231.422,167354190000000.0,189869950000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643531.785,26.876,35.293,7462.4053,7221.4717,167324390000000.0,189838190000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643541.785,25.386,31.28,7462.3037,7223.7217,167316940000000.0,189844420000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643551.785,25.245,29.492,7449.4688,7221.63,167279090000000.0,189812040000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643561.785,23.474,29.537,7448.05,7230.6216,167272270000000.0,189796480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643571.785,25.079,30.555,7447.144,7231.001,167257990000000.0,189768450000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643581.785,26.248,31.497,7441.784,7220.9175,167235020000000.0,189755380000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643591.785,25.001,30.843,7439.6367,7223.2065,167205860000000.0,189749780000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643601.785,25.782,30.967,7436.407,7223.842,167181650000000.0,189729220000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643611.785,25.842,30.94,7435.0654,7221.4326,167160550000000.0,189710550000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643621.785,25.513,31.162,7435.4897,7218.644,167154960000000.0,189688760000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643631.785,25.383,31.477,7440.6055,7216.498,167123940000000.0,189685020000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643641.785,25.639,30.561,7432.976,7218.9307,167100350000000.0,189657000000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643651.785,26.222,31.023,7436.2886,7219.412,167087940000000.0,189653880000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643661.785,24.515,31.119,7431.71,7213.401,167069310000000.0,189624000000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643671.785,25.401,31.339,7433.158,7219.606,167058780000000.0,189607810000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643681.785,25.343,31.687,7433.051,7216.066,167042640000000.0,189587880000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643691.785,25.282,31.219,7427.7163,7214.485,167013460000000.0,189575430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643701.785,25.067,30.8,7427.0903,7217.461,167011600000000.0,189566080000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643711.785,26.212,30.132,7421.781,7211.727,166976230000000.0,189541810000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643721.785,25.637,30.697,7423.0464,7213.422,166957610000000.0,189533700000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643731.785,25.21,30.036,7423.361,7212.591,166928430000000.0,189513790000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643741.785,25.232,30.492,7421.2095,7210.951,166927190000000.0,189492620000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643751.785,25.482,30.67,7418.713,7210.069,166886860000000.0,189468960000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643761.785,25.178,31.176,7416.65,7208.365,166868240000000.0,189456490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643771.785,26.068,30.466,7412.254,7205.9473,166863270000000.0,189432220000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643781.785,25.319,30.461,7412.8555,7205.929,166831010000000.0,189430360000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643791.785,26.051,30.454,7410.0234,7204.498,166811770000000.0,189394850000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643801.785,25.8,30.277,7405.579,7199.6562,166798730000000.0,189383650000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643811.785,24.571,29.892,7402.149,7204.703,166782590000000.0,189368700000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643821.785,25.617,30.148,7402.9688,7202.2817,166744120000000.0,189356870000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643831.785,25.688,30.151,7399.6665,7200.02,166725500000000.0,189340680000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643841.785,25.518,30.682,7395.9688,7196.183,166715560000000.0,189313280000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643851.785,25.009,30.226,7395.248,7198.2563,166680820000000.0,189310800000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643861.785,26.571,30.422,7394.576,7196.7197,166681440000000.0,189287750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643871.785,26.595,30.755,7393.079,7198.3003,166657850000000.0,189260350000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643881.785,25.898,31.103,7393.015,7195.7593,166639850000000.0,189240440000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643891.785,25.332,30.447,7389.502,7196.092,166601380000000.0,189229230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643901.785,26.387,30.639,7384.8647,7191.9014,166588340000000.0,189207440000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643911.785,25.068,31.114,7383.5166,7191.9634,166577170000000.0,189180660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643921.785,25.971,30.187,7381.596,7189.8994,166556060000000.0,189188750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643931.785,26.48,30.039,7380.255,7187.9653,166533100000000.0,189165710000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643941.785,26.056,30.391,7380.24,7189.8296,166532480000000.0,189152020000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643951.785,25.545,30.77,7376.053,7185.0117,166502070000000.0,189126490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643961.785,25.334,30.062,7373.729,7185.9995,166475380000000.0,189110300000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643971.785,25.655,31.349,7378.548,7185.252,166465450000000.0,189090990000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643981.785,25.933,30.259,7378.73,7183.5063,166442500000000.0,189067950000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525643991.785,24.348,31.56,7377.0703,7185.113,166430700000000.0,189059860000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644001.785,24.165,30.541,7369.986,7182.3896,166404630000000.0,189051140000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644011.785,24.904,29.44,7369.997,7178.278,166389110000000.0,189022500000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644021.785,27.172,30.288,7368.4653,7180.089,166364300000000.0,189004450000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644031.785,26.463,30.494,7361.8306,7172.4365,166347540000000.0,189001950000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644041.785,25.98,30.367,7362.9824,7172.7627,166327050000000.0,188972690000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644051.785,25.824,29.684,7362.541,7170.2197,166297900000000.0,188948400000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644061.785,25.307,30.938,7362.017,7170.5044,166292310000000.0,188933460000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644071.785,25.858,30.601,7355.0566,7170.6104,166276790000000.0,188926600000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644081.785,24.644,31.707,7354.2437,7169.938,166254440000000.0,188914770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644091.785,25.465,31.114,7353.5693,7167.3374,166236440000000.0,188880530000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644101.785,25.961,30.797,7354.674,7164.4326,166217840000000.0,188878670000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644111.785,25.585,30.848,7348.4585,7165.7256,166203560000000.0,188851890000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644121.785,25.601,30.779,7346.8574,7161.6836,166167550000000.0,188835700000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644131.785,26.336,30.572,7345.6978,7161.0347,166157620000000.0,188813290000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644141.785,26.366,30.947,7346.4424,7158.517,166140880000000.0,188815770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644151.785,25.295,31.1,7343.435,7156.8213,166117290000000.0,188780910000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644161.785,26.44,30.37,7343.408,7158.1836,166104250000000.0,188761600000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525644171.785,24.926,30.664,7343.653,7156.4893,166090600000000.0,188760980000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
