,LifetimeB1,LifetimeB2,ATLASlumi,CMSlumi,IntB1,IntB2,Ene,Betastar_IP1,Betastar_IP5,Xing_IP1,Xing_IP5,BMode
1525330750.696,24.137,28.242,8022.391,7712.002,159499470000000.0,183102430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330760.696,24.748,28.632,8027.5874,7706.627,159483340000000.0,183086860000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330770.696,23.907,29.209,8026.079,7708.526,159470930000000.0,183068170000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330780.696,24.311,29.418,8022.3633,7705.781,159442990000000.0,183054480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330790.696,23.282,29.485,8020.722,7702.484,159419410000000.0,183023340000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330800.696,24.482,29.348,8019.6797,7698.516,159400180000000.0,183015870000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330810.696,23.748,29.343,8015.409,7698.0625,159390250000000.0,183001540000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330820.696,24.611,29.401,8016.5127,7695.01,159369140000000.0,182990960000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330830.696,24.21,29.456,8012.7573,7698.039,159356730000000.0,182971040000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330840.696,24.285,29.472,8010.6045,7694.4053,159323840000000.0,182954230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330850.696,24.73,29.615,8005.549,7692.5425,159314530000000.0,182924340000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330860.696,24.013,29.577,8005.8467,7692.12,159301500000000.0,182907520000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330870.696,24.648,29.248,8003.053,7689.302,159269220000000.0,182896940000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330880.696,23.305,29.667,8002.2573,7688.4355,159254330000000.0,182850230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330890.696,24.167,28.868,7994.626,7682.988,159231990000000.0,182863320000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330900.696,22.867,28.903,7996.361,7684.23,159215850000000.0,182840280000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330910.696,23.892,29.516,7998.0054,7680.5884,159193500000000.0,182817870000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330920.696,23.69,29.835,7996.2886,7677.613,159164340000000.0,182805400000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330930.696,24.534,29.317,7990.9688,7678.206,159162480000000.0,182800420000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330940.696,24.119,29.469,7991.773,7677.1133,159135790000000.0,182778630000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330950.696,24.085,28.986,7988.946,7672.276,159125850000000.0,182753110000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330960.696,24.534,29.936,7991.44,7673.677,159094210000000.0,182744380000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330970.696,23.166,29.517,7984.7686,7669.23,159079940000000.0,182723210000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330980.696,23.93,29.45,7985.062,7665.5596,159068760000000.0,182709520000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525330990.696,24.167,29.4,7985.854,7663.152,159043930000000.0,182677140000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331000.696,23.611,29.367,7979.0713,7663.777,159026550000000.0,182672160000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331010.696,23.738,29.62,7978.2925,7661.79,159004220000000.0,182642900000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331020.696,24.384,29.551,7973.3823,7659.632,158984980000000.0,182632930000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331030.696,24.23,29.696,7970.8345,7657.8906,158973800000000.0,182620470000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331040.696,24.256,30.115,7969.552,7653.4985,158944020000000.0,182597430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331050.696,24.615,29.644,7972.192,7653.343,158921680000000.0,182581860000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331060.696,24.058,29.883,7970.1587,7654.248,158904920000000.0,182568170000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331070.696,24.02,29.447,7969.2983,7652.286,158896850000000.0,182549480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331080.696,24.457,29.811,7966.0967,7649.8013,158869550000000.0,182532670000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331090.696,24.028,29.94,7967.7764,7646.5415,158847820000000.0,182502170000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331100.696,24.245,29.974,7967.451,7646.9893,158830440000000.0,182502170000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331110.696,24.441,29.89,7960.274,7644.6826,158818030000000.0,182475390000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331120.696,24.39,29.902,7960.4263,7643.584,158811200000000.0,182462310000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331130.696,24.255,29.777,7956.5215,7641.1533,158783280000000.0,182443630000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331140.696,23.164,29.43,7948.439,7620.7773,158764660000000.0,182428070000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331150.696,24.441,30.484,7948.3804,7638.441,158739210000000.0,182415000000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331160.696,23.549,30.903,7949.005,7640.587,158725550000000.0,182393820000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331170.696,23.958,29.909,7947.863,7634.2407,158705080000000.0,182375770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331180.696,24.865,29.912,7944.963,7633.56,158682730000000.0,182357700000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331190.696,24.446,29.703,7944.1475,7629.96,158659150000000.0,182343390000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331200.696,24.285,31.764,7940.018,7634.1206,158641780000000.0,182318480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331210.696,24.035,30.899,7939.9146,7634.518,158632470000000.0,182311630000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331220.696,24.457,30.121,7940.146,7630.3413,158607020000000.0,182282990000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331230.696,23.722,28.148,7942.1294,7618.9663,158581570000000.0,182286100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331240.696,24.453,29.051,7938.3735,7617.0693,158574120000000.0,182236280000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331250.696,23.822,30.02,7931.2344,7624.793,158547440000000.0,182233180000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331260.696,24.337,29.452,7930.8477,7620.547,158530060000000.0,182210750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331270.696,23.729,28.8,7928.42,7616.943,158509580000000.0,182207030000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331280.696,23.903,29.346,7924.5747,7615.874,158497160000000.0,182188340000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331290.696,23.544,28.954,7924.3945,7614.8677,158476690000000.0,182167160000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331300.696,23.712,29.417,7921.2407,7613.285,158468000000000.0,182164060000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331310.696,24.221,29.6,7920.3955,7610.8115,158428270000000.0,182132300000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331320.696,23.839,29.008,7921.302,7607.004,158420200000000.0,182117970000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331330.696,24.28,28.927,7923.1196,7605.622,158412770000000.0,182087470000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331340.696,24.302,29.136,7921.937,7603.125,158378010000000.0,182087470000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331350.696,24.508,29.55,7922.676,7602.9434,158357530000000.0,182063180000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331360.696,23.02,29.064,7918.843,7597.9985,158343870000000.0,182040760000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331370.696,24.28,29.255,7910.176,7598.8135,158324020000000.0,182038900000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331380.696,24.259,29.485,7910.2744,7598.326,158303540000000.0,182015250000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331390.696,23.781,28.744,7910.8374,7595.7065,158284910000000.0,181987230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331400.696,24.495,28.84,7905.5024,7591.3745,158262570000000.0,181971040000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331410.696,24.391,29.547,7901.6514,7591.851,158238370000000.0,181962310000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331420.696,23.862,28.602,7899.1577,7587.228,158227200000000.0,181943000000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331430.696,23.56,29.347,7896.826,7587.4155,158200510000000.0,181917480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331440.696,23.347,29.285,7893.948,7584.774,158198020000000.0,181910620000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331450.696,24.985,29.434,7890.6353,7585.7866,158172590000000.0,181900050000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331460.696,24.429,28.932,7887.315,7582.7134,158155830000000.0,181871400000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331470.696,24.455,28.907,7889.6606,7579.8945,158126650000000.0,181850220000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331480.696,25.062,29.14,7888.0645,7579.7617,158103700000000.0,181815360000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331490.696,23.416,29.321,7890.136,7577.362,158090050000000.0,181822210000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331500.696,25.009,29.008,7890.4053,7576.295,158062110000000.0,181789830000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331510.696,25.111,28.735,7886.226,7573.6733,158049700000000.0,181786100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331520.696,25.041,29.016,7884.7676,7571.133,158029850000000.0,181764310000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331530.696,24.409,29.408,7878.59,7563.8574,158005640000000.0,181753100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331540.696,25.021,29.051,7880.591,7564.9688,157999430000000.0,181732550000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331550.696,23.673,29.493,7875.454,7563.0913,157972740000000.0,181715120000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331560.696,24.31,29.112,7868.0415,7556.9727,157948550000000.0,181698310000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331570.696,25.071,29.507,7866.168,7559.571,157931790000000.0,181683980000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331580.696,24.47,29.478,7864.17,7558.861,157924340000000.0,181662190000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331590.696,23.947,29.929,7865.717,7558.915,157899510000000.0,181641630000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331600.696,23.818,29.3,7865.569,7554.724,157882130000000.0,181621720000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331610.696,24.643,29.689,7863.3984,7549.489,157857930000000.0,181609870000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331620.696,24.308,29.453,7867.3335,7550.584,157844280000000.0,181593680000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331630.696,25.527,29.238,7865.1177,7550.5225,157823790000000.0,181583740000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331640.696,24.142,30.111,7863.939,7546.4824,157813860000000.0,181564420000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331650.696,23.935,30.345,7860.335,7545.636,157802690000000.0,181542010000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331660.696,24.47,29.962,7860.5625,7545.697,157767940000000.0,181533290000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331670.696,25.019,29.821,7856.5215,7543.221,157756770000000.0,181506530000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331680.696,24.608,30.58,7853.3853,7541.1914,157728830000000.0,181492820000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331690.696,24.344,30.186,7849.6836,7541.728,157710850000000.0,181468540000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331700.696,24.517,29.66,7852.1465,7539.2856,157690980000000.0,181449850000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331710.696,24.874,29.912,7847.505,7537.099,157674220000000.0,181449230000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331720.696,25.391,29.896,7847.463,7531.294,157661190000000.0,181435540000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331730.696,24.574,30.003,7846.5137,7531.4995,157637610000000.0,181419970000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331740.696,24.876,30.051,7842.021,7530.262,157614650000000.0,181390080000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331750.696,24.406,30.588,7840.996,7526.296,157605340000000.0,181378250000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331760.696,24.841,29.218,7837.23,7530.088,157590440000000.0,181360200000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331770.696,24.127,29.958,7835.1274,7525.8174,157560660000000.0,181335280000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331780.696,24.772,30.294,7837.815,7527.103,157533340000000.0,181324070000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331790.696,24.283,29.777,7833.02,7527.15,157531480000000.0,181301660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331800.696,24.659,29.944,7830.552,7521.1455,157512860000000.0,181286710000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331810.696,24.302,30.146,7823.98,7519.244,157488050000000.0,181280490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331820.696,25.048,30.601,7821.783,7517.1787,157469420000000.0,181260560000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331830.696,24.705,29.084,7818.465,7515.1914,157455150000000.0,181245620000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331840.696,24.361,29.052,7817.7124,7515.9014,157421620000000.0,181222590000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331850.696,23.691,29.305,7813.1055,7510.06,157403020000000.0,181200800000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331860.696,24.342,29.682,7815.4336,7511.765,157392470000000.0,181193930000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331870.696,24.282,28.692,7814.1274,7511.058,157393710000000.0,181168420000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331880.696,22.776,27.507,7814.9985,7509.9272,157364530000000.0,181157830000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331890.696,24.488,29.619,7814.024,7506.433,157345910000000.0,181133540000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331900.696,24.685,28.945,7810.4204,7503.5137,157317990000000.0,181124830000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331910.696,23.972,29.532,7807.1914,7499.0557,157303710000000.0,181106140000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331920.696,25.576,29.059,7803.1416,7494.026,157277020000000.0,181074380000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331930.696,24.862,29.039,7802.3364,7493.1104,157261520000000.0,181069400000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331940.696,24.837,29.549,7805.5864,7493.815,157244140000000.0,181048240000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331950.696,24.929,29.649,7799.549,7489.1123,157236070000000.0,181032050000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331960.696,24.941,29.007,7795.1685,7488.4927,157220550000000.0,181005890000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331970.696,25.509,29.384,7793.552,7486.673,157191370000000.0,181001530000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331980.696,23.758,29.688,7797.0576,7483.431,157169040000000.0,180978500000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525331990.696,24.747,29.357,7791.487,7485.261,157142350000000.0,180951100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332000.696,24.68,29.593,7790.861,7481.083,157141110000000.0,180945500000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332010.696,24.371,29.681,7788.517,7482.812,157114420000000.0,180934290000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332020.696,24.278,29.687,7786.2954,7480.9126,157109470000000.0,180919340000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332030.696,24.868,28.84,7782.5947,7479.0034,157080290000000.0,180876370000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332040.696,25.293,29.636,7780.2773,7476.728,157062290000000.0,180890700000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332050.696,23.419,29.537,7781.9795,7469.984,157052360000000.0,180858940000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332060.696,24.369,29.398,7778.5063,7471.253,157023200000000.0,180846490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332070.696,23.673,29.861,7775.657,7467.576,157010780000000.0,180826560000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332080.696,24.82,29.34,7777.3936,7464.3936,156987200000000.0,180814730000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332090.696,25.259,29.351,7773.9136,7467.4697,156982850000000.0,180794180000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332100.696,24.157,29.472,7774.425,7463.74,156936310000000.0,180771770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332110.696,25.074,29.376,7772.784,7463.612,156930720000000.0,180754340000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332120.696,24.299,29.746,7771.284,7458.243,156920790000000.0,180747490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332130.696,24.181,29.348,7772.11,7459.6104,156902790000000.0,180740630000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332140.696,24.571,28.977,7765.663,7458.7188,156874870000000.0,180714490000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332150.696,24.719,29.308,7762.5283,7456.7354,156856870000000.0,180695800000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332160.696,24.458,29.506,7761.4775,7455.6416,156833900000000.0,180680850000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332170.696,24.489,29.216,7753.982,7450.173,156820250000000.0,180648470000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332180.696,24.352,29.598,7756.3037,7452.0083,156807830000000.0,180644750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332190.696,24.895,29.648,7755.403,7450.225,156769980000000.0,180631660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332200.696,23.899,29.162,7751.71,7447.8706,156763770000000.0,180601780000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332210.696,23.715,29.977,7747.9175,7446.588,156733360000000.0,180591820000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332220.696,23.646,29.409,7752.828,7442.293,156723440000000.0,180583090000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332230.696,24.525,29.353,7748.103,7443.03,156712890000000.0,180559440000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332240.696,24.639,29.588,7745.811,7439.6514,156678750000000.0,180534540000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332250.696,24.371,29.969,7744.9927,7438.872,156668810000000.0,180527680000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332260.696,24.86,29.805,7745.6475,7434.3345,156646480000000.0,180493430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332270.696,24.748,29.843,7743.529,7434.5435,156647100000000.0,180484710000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332280.696,25.501,29.573,7741.7993,7430.8325,156600550000000.0,180468540000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332290.696,24.712,29.715,7739.3853,7430.248,156598060000000.0,180460430000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332300.696,24.787,29.856,7738.288,7424.321,156564560000000.0,180439260000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332310.696,23.887,30.676,7733.5215,7424.073,156562700000000.0,180410620000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332320.696,23.666,30.58,7730.7207,7421.136,156541590000000.0,180408120000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332330.696,25.001,30.01,7727.784,7422.8516,156531660000000.0,180396910000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332340.696,25.125,30.575,7724.478,7418.3457,156506210000000.0,180358310000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332350.696,23.957,29.365,7722.8115,7418.702,156480780000000.0,180348980000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332360.696,23.792,30.554,7725.835,7415.7183,156465260000000.0,180342740000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332370.696,24.289,30.372,7721.547,7415.637,156449120000000.0,180317840000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332380.696,24.621,30.41,7717.167,7415.483,156421200000000.0,180314100000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332390.696,24.564,29.675,7715.786,7409.3115,156411890000000.0,180286080000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332400.696,24.28,30.021,7719.119,7408.5454,156384570000000.0,180264910000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332410.696,25.059,30.342,7719.0996,7412.5376,156357880000000.0,180251840000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332420.696,24.518,30.366,7717.741,7409.6826,156352920000000.0,180240640000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332430.696,24.881,30.103,7717.9863,7407.2866,156329340000000.0,180224450000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332440.696,23.915,29.915,7711.5127,7409.5977,156316930000000.0,180198910000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332450.696,24.356,30.187,7711.0303,7405.4614,156303890000000.0,180197670000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332460.696,24.438,30.734,7712.008,7405.0674,156275960000000.0,180184600000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332470.696,24.061,29.746,7707.698,7400.616,156250520000000.0,180160930000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332480.696,24.495,29.822,7705.793,7399.6245,156243700000000.0,180134150000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332490.696,24.236,30.088,7705.9014,7398.5034,156221970000000.0,180114860000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332500.696,25.22,29.444,7705.1074,7398.876,156206450000000.0,180098670000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332510.696,24.841,29.415,7704.2993,7395.15,156184120000000.0,180085580000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332520.696,25.184,28.984,7701.2666,7393.8877,156166120000000.0,180073130000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332530.696,24.756,29.053,7698.983,7392.3877,156154950000000.0,180052580000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332540.696,24.089,28.591,7694.685,7391.357,156127630000000.0,180023940000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332550.696,24.012,30.537,7693.382,7384.583,156104060000000.0,180007750000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332560.696,24.87,30.184,7693.01,7384.1577,156076750000000.0,180007130000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332570.696,24.585,29.789,7692.9243,7383.3945,156065570000000.0,179998410000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332580.696,24.917,29.466,7693.6543,7380.853,156045090000000.0,179969770000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332590.696,24.697,28.623,7692.1133,7380.2246,156033930000000.0,179949850000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332600.696,25.284,30.101,7689.041,7376.3916,156020900000000.0,179940510000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332610.696,24.232,29.467,7683.4966,7378.7256,155986750000000.0,179915590000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332620.696,24.378,29.992,7682.049,7374.0137,155984890000000.0,179895680000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332630.696,26.184,28.135,7681.485,7371.395,155961320000000.0,179893800000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332640.696,27.183,30.194,7667.7285,7357.076,155939590000000.0,179867660000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332650.696,25.343,30.349,7668.2188,7358.261,155938970000000.0,179862680000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332660.696,24.798,29.687,7669.405,7360.4536,155914140000000.0,179840260000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332670.696,25.378,29.228,7671.118,7358.134,155876290000000.0,179797920000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332680.696,25.343,29.274,7667.237,7358.4927,155871330000000.0,179801020000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332690.696,23.497,29.691,7666.7197,7354.4272,155853320000000.0,179779850000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332700.696,24.942,30.702,7661.5005,7355.6587,155834700000000.0,179763040000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332710.696,23.695,29.183,7655.8623,7355.755,155816080000000.0,179749970000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332720.696,24.488,30.365,7658.6665,7352.303,155796850000000.0,179726930000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332730.696,23.789,28.883,7660.1885,7348.4688,155792510000000.0,179703260000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332740.696,24.556,28.78,7656.605,7348.329,155744710000000.0,179696420000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332750.696,24.486,29.743,7650.188,7345.542,155745330000000.0,179682730000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332760.696,25.476,29.163,7653.171,7343.002,155716170000000.0,179657810000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332770.696,24.112,29.793,7648.0093,7344.165,155718650000000.0,179642860000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332780.696,26.11,29.063,7649.961,7345.858,155701270000000.0,179638520000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332790.696,25.444,29.941,7645.5127,7342.23,155672720000000.0,179610480000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332800.696,25.267,30.055,7647.7725,7337.894,155642320000000.0,179596170000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
1525332810.696,25.299,29.245,7646.152,7339.947,155634870000000.0,179578740000000.0,54160.0,30.0,30.0,130.0,130.0,11.0
